gem_tracker,gem_source_file,asset_group,gem_id,location_id,name,unit,capacity_mw,status,start_year,retired_year,fuel_type,technology,fuel_detail,captive_type,captive_use,is_captive,operator,owner,lat,lon,province_gem,ch4_reported,cmm_co2e_100,capacity_mtpa
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089454,L100001079624,Adana solar project XXVI,--,5.2,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.9912,35.2056,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089466,L100001079636,Adana solar project XXVII,--,5.9,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.1815,36.2728,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089494,L100001079664,Adana solar project XXVIII,--,1.9,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.5058,35.73,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089696,L100001079867,Adana solar project XXX,--,12.7,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.1646,36.2444,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089723,L100001079894,Adana solar project XXXI,--,7,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.9882,35.1957,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089755,L100001079926,Adana solar project XXXII,--,5.4,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.9797,35.5826,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089759,L100001079930,Adana solar project XXXIII,--,2.7,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.964,35.901,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089821,L100001079992,Adana solar project XXXIV,--,5.7,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.4986,35.7321,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089893,L100001080064,Adana solar project XXXV,--,1.4,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.359,35.1252,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089910,L100001080081,Adana solar project XXXVI,--,1.2,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.9698,35.5534,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057436,L100001049800,Adıgüzel floating solar farm,--,45,pre-construction,NA,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,Aydem Yenilenebilir Enerji,NA,38.1614,29.2088,Denizli Province,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087645,L100001077815,Adıyaman solar project I,--,2.6,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7125,37.5582,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087787,L100001077957,Adıyaman solar project II,--,1.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6356,38.536,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087799,L100001077969,Adıyaman solar project III,--,2.6,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8524,38.5662,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087860,L100001078030,Adıyaman solar project IV,--,1.6,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.5815,37.8278,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088065,L100001078235,Adıyaman solar project IX,--,3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.751,38.343,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087863,L100001078033,Adıyaman solar project V,--,8,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.5706,38.1162,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087900,L100001078070,Adıyaman solar project VI,--,1.1,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6286,37.7816,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087968,L100001078138,Adıyaman solar project VII,--,1.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8082,38.284,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087972,L100001078142,Adıyaman solar project VIII,--,3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8033,38.183,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088068,L100001078238,Adıyaman solar project X,--,4.2,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7203,38.3143,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088069,L100001078239,Adıyaman solar project XI,--,2.9,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.673,38.2306,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088128,L100001078298,Adıyaman solar project XII,--,1.2,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6626,37.9679,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088206,L100001078376,Adıyaman solar project XIII,--,5.5,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6147,38.0963,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088294,L100001078464,Adıyaman solar project XIV,--,1.9,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7846,38.488,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088470,L100001078640,Adıyaman solar project XIX,--,3.5,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7401,38.7359,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089491,L100001079661,Adıyaman solar project XL,--,4.6,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7659,38.3296,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089642,L100001079812,Adıyaman solar project XLI,--,3.5,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6705,37.5096,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089708,L100001079879,Adıyaman solar project XLII,--,3.4,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6941,38.1458,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089806,L100001079977,Adıyaman solar project XLIII,--,2.3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7757,38.2195,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089817,L100001079988,Adıyaman solar project XLIV,--,2.6,operating,2025,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6277,37.6204,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088355,L100001078525,Adıyaman solar project XV,--,2.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7922,38.5135,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088403,L100001078573,Adıyaman solar project XVI,--,7.8,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7186,37.8782,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088413,L100001078583,Adıyaman solar project XVII,--,2.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7767,38.7696,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088426,L100001078596,Adıyaman solar project XVIII,--,1.8,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7008,38.5507,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088518,L100001078688,Adıyaman solar project XX,--,4.7,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7813,37.6799,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088579,L100001078749,Adıyaman solar project XXI,--,9.6,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7804,38.2012,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088594,L100001078764,Adıyaman solar project XXII,--,17.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8321,38.2846,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088624,L100001078794,Adıyaman solar project XXIII,--,3.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7531,37.5196,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088661,L100001078831,Adıyaman solar project XXIV,--,4.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.823,38.1182,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088952,L100001079122,Adıyaman solar project XXIX,--,3.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.5963,37.9234,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088696,L100001078866,Adıyaman solar project XXV,--,3.1,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.025,39.0668,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088790,L100001078960,Adıyaman solar project XXVI,--,4.9,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7875,38.2107,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088810,L100001078980,Adıyaman solar project XXVII,--,2,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6382,37.5951,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088923,L100001079093,Adıyaman solar project XXVIII,--,1.5,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.849,38.7378,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088969,L100001079139,Adıyaman solar project XXX,--,8.7,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7015,37.8716,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088980,L100001079150,Adıyaman solar project XXXI,--,1,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7023,38.0973,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089016,L100001079186,Adıyaman solar project XXXII,--,1.8,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.753,38.7428,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089097,L100001079267,Adıyaman solar project XXXIII,--,1.8,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7648,37.5437,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089108,L100001079278,Adıyaman solar project XXXIV,--,2.4,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7849,37.6748,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089415,L100001079585,Adıyaman solar project XXXIX,--,2.7,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7722,38.2101,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089114,L100001079284,Adıyaman solar project XXXV,--,3.5,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6753,38.2996,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089143,L100001079313,Adıyaman solar project XXXVI,--,3.6,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8983,38.5802,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089224,L100001079394,Adıyaman solar project XXXVII,--,7.1,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0233,38.6285,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089301,L100001079471,Adıyaman solar project XXXVIII,--,4.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8359,38.2038,Adıyaman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835118,L100000831203,Afta solar farm,--,13.7,operating,2019,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Afta Enerji Uretim Sanayi Ve Ticaret,NA,37.7331,33.5655,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835120,L100000831205,Afyon-1 Biyogaz Santrali solar project,--,8.7,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Afyon Biyogaz Elektrik Uretim Anonim Sirketi,NA,38.7791,30.6434,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087608,L100001077778,Afyonkarahisar solar project I,--,6.6,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7052,30.9034,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087624,L100001077794,Afyonkarahisar solar project II,--,7.1,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8451,29.7852,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087664,L100001077834,Afyonkarahisar solar project III,--,1,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.3274,30.4515,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087665,L100001077835,Afyonkarahisar solar project IV,--,8.1,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.3535,30.2464,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087758,L100001077928,Afyonkarahisar solar project IX,--,1.9,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.0013,30.3538,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088795,L100001078965,Afyonkarahisar solar project L,--,3.3,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.9788,30.7111,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088831,L100001079001,Afyonkarahisar solar project LI,--,1.6,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.9783,30.3134,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088832,L100001079002,Afyonkarahisar solar project LII,--,19.7,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.3766,30.2852,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088879,L100001079049,Afyonkarahisar solar project LIII,--,4.5,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.8239,30.3473,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088901,L100001079071,Afyonkarahisar solar project LIV,--,2.5,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7405,30.9961,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088987,L100001079157,Afyonkarahisar solar project LIX,--,2.8,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9694,30.039,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088914,L100001079084,Afyonkarahisar solar project LV,--,6.4,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0016,30.0732,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088942,L100001079112,Afyonkarahisar solar project LVI,--,3.5,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.9222,30.4018,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088971,L100001079141,Afyonkarahisar solar project LVII,--,1.9,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.8163,30.6887,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088981,L100001079151,Afyonkarahisar solar project LVIII,--,4.3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5902,30.5656,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089006,L100001079176,Afyonkarahisar solar project LX,--,3.1,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.2593,30.3996,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089007,L100001079177,Afyonkarahisar solar project LXI,--,5.6,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0095,30.0733,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089068,L100001079238,Afyonkarahisar solar project LXII,--,4.4,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.1161,31.0926,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089082,L100001079252,Afyonkarahisar solar project LXIII,--,4.8,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.9409,31.4738,Afyonkarahisar,NA,NA,NA
